Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label
1002.4,1.41,16.8,13.9,22.1,14.88,163,0
1002.4,1.41,16.8,13.9,22.1,11.27,0,0
1002.4,1.41,16.8,13.9,22.1,37.03,300,2
1002.4,1.41,16.8,13.9,22.1,13.8,123,0
1002.4,1.41,16.8,13.9,22.1,31.06,320,2
1002.4,1.41,16.8,13.9,22.1,15.47,24,2
1002.4,1.41,16.8,13.9,22.1,10.92,121,0
1002.4,0.21,5.9,2.2,8.3,20.01,172,2
1002.4,0.21,5.9,2.2,8.3,22.83,299,2
1002.4,0.21,5.9,2.2,8.3,12.8,109,0
1002.4,0.21,5.9,2.2,8.3,17.05,159,2
1002.4,0.21,5.9,2.2,8.3,8.36,207,0
1002.4,0.21,5.9,2.2,8.3,11.27,170,0
1002.4,0.21,5.9,2.2,8.3,4.83,260,0
1002.4,0.21,5.9,2.2,8.3,28.98,150,2
1002.4,0.21,5.9,2.2,8.3,16.87,141,2
1002.4,0.21,5.9,2.2,8.3,9.39,160,0
1002.4,0.21,5.9,2.2,8.3,14.88,163,0
1002.4,0.21,5.9,2.2,8.3,11.27,0,0
1002.4,0.21,5.9,2.2,8.3,37.03,300,2
1002.4,0.21,5.9,2.2,8.3,13.8,123,0
1002.4,0.21,5.9,2.2,8.3,31.06,320,2
1002.4,0.21,5.9,2.2,8.3,15.47,24,2
1002.4,0.21,5.9,2.2,8.3,10.92,121,0
1002.4,0.63,11.0,8.9,14.4,20.01,172,2
1002.4,0.63,11.0,8.9,14.4,22.83,299,2
1002.4,0.63,11.0,8.9,14.4,12.8,109,0
1002.4,0.63,11.0,8.9,14.4,17.05,159,2
1002.4,0.63,11.0,8.9,14.4,8.36,207,0
1002.4,0.63,11.0,8.9,14.4,11.27,170,0
1002.4,0.63,11.0,8.9,14.4,4.83,260,0
1002.4,0.63,11.0,8.9,14.4,28.98,150,2
1002.4,0.63,11.0,8.9,14.4,16.87,141,2
1002.4,0.63,11.0,8.9,14.4,9.39,160,0
1002.4,0.63,11.0,8.9,14.4,14.88,163,0
1002.4,0.63,11.0,8.9,14.4,11.27,0,0
1002.4,0.63,11.0,8.9,14.4,37.03,300,2
1002.4,0.63,11.0,8.9,14.4,13.8,123,0
1002.4,0.63,11.0,8.9,14.4,31.06,320,2
1002.4,0.63,11.0,8.9,14.4,15.47,24,2
1002.4,0.63,11.0,8.9,14.4,10.92,121,0
1002.4,0.7,4.6,1.1,7.2,20.01,172,2
1002.4,0.7,4.6,1.1,7.2,22.83,299,2
1002.4,0.7,4.6,1.1,7.2,12.8,109,0
1002.4,0.7,4.6,1.1,7.2,17.05,159,2
1002.4,0.7,4.6,1.1,7.2,8.36,207,0
1002.4,0.7,4.6,1.1,7.2,11.27,170,0
1002.4,0.7,4.6,1.1,7.2,4.83,260,0
1002.4,0.7,4.6,1.1,7.2,28.98,150,2
1002.4,0.7,4.6,1.1,7.2,16.87,141,2
1002.4,0.7,4.6,1.1,7.2,9.39,160,0
1002.4,0.7,4.6,1.1,7.2,14.88,163,0
1002.4,0.7,4.6,1.1,7.2,11.27,0,0
1002.4,0.7,4.6,1.1,7.2,37.03,300,2
1002.4,0.7,4.6,1.1,7.2,13.8,123,0
1002.4,0.7,4.6,1.1,7.2,31.06,320,2
1002.4,0.7,4.6,1.1,7.2,15.47,24,2
1002.4,0.7,4.6,1.1,7.2,10.92,121,0
1002.4,0.36,7.4,5.8,8.9,20.01,172,2
1002.4,0.36,7.4,5.8,8.9,22.83,299,2
1002.4,0.36,7.4,5.8,8.9,12.8,109,0
1002.4,0.36,7.4,5.8,8.9,17.05,159,2
1002.4,0.36,7.4,5.8,8.9,8.36,207,0
1002.4,0.36,7.4,5.8,8.9,11.27,170,0
1002.4,0.36,7.4,5.8,8.9,4.83,260,0
1002.4,0.36,7.4,5.8,8.9,28.98,150,2
1002.4,0.36,7.4,5.8,8.9,16.87,141,2
1002.4,0.36,7.4,5.8,8.9,9.39,160,0
1002.4,0.36,7.4,5.8,8.9,14.88,163,0
1002.4,0.36,7.4,5.8,8.9,11.27,0,0
1002.4,0.36,7.4,5.8,8.9,37.03,300,2
1002.4,0.36,7.4,5.8,8.9,13.8,123,0
1002.4,0.36,7.4,5.8,8.9,31.06,320,2
1002.4,0.36,7.4,5.8,8.9,15.47,24,2
1002.4,0.36,7.4,5.8,8.9,10.92,121,0
1002.4,0.39,1.4,-2.8,4.1,20.01,172,2
1002.4,0.39,1.4,-2.8,4.1,22.83,299,2
1002.4,0.39,1.4,-2.8,4.1,12.8,109,0
1002.4,0.39,1.4,-2.8,4.1,17.05,159,2
1002.4,0.39,1.4,-2.8,4.1,8.36,207,0
1002.4,0.39,1.4,-2.8,4.1,11.27,170,0
1002.4,0.39,1.4,-2.8,4.1,4.83,260,0
1002.4,0.39,1.4,-2.8,4.1,28.98,150,2
1002.4,0.39,1.4,-2.8,4.1,16.87,141,2
1002.4,0.39,1.4,-2.8,4.1,9.39,160,0
1002.4,0.39,1.4,-2.8,4.1,14.88,163,0
1002.4,0.39,1.4,-2.8,4.1,11.27,0,0
1002.4,0.39,1.4,-2.8,4.1,37.03,300,2
1002.4,0.39,1.4,-2.8,4.1,13.8,123,0
1002.4,0.39,1.4,-2.8,4.1,31.06,320,2
1002.4,0.39,1.4,-2.8,4.1,15.47,24,2
1002.4,0.39,1.4,-2.8,4.1,10.92,121,0
1002.4,0.36,10.3,7.0,12.2,20.01,172,2
1002.4,0.36,10.3,7.0,12.2,22.83,299,2
1002.4,0.36,10.3,7.0,12.2,12.8,109,0
1002.4,0.36,10.3,7.0,12.2,17.05,159,2
1002.4,0.36,10.3,7.0,12.2,8.36,207,0
1002.4,0.36,10.3,7.0,12.2,11.27,170,0
1002.4,0.36,10.3,7.0,12.2,4.83,260,0
1002.4,0.36,10.3,7.0,12.2,28.98,150,2
1002.4,0.36,10.3,7.0,12.2,16.87,141,2
1002.4,0.36,10.3,7.0,12.2,9.39,160,0
1002.4,0.36,10.3,7.0,12.2,14.88,163,0
1002.4,0.36,10.3,7.0,12.2,11.27,0,0
1002.4,0.36,10.3,7.0,12.2,37.03,300,2
1002.4,0.36,10.3,7.0,12.2,13.8,123,0
1002.4,0.36,10.3,7.0,12.2,31.06,320,2
1002.4,0.36,10.3,7.0,12.2,15.47,24,2
1002.4,0.36,10.3,7.0,12.2,10.92,121,0
1002.4,0.99,18.4,13.9,21.6,20.01,172,2
1002.4,0.99,18.4,13.9,21.6,22.83,299,2
1002.4,0.99,18.4,13.9,21.6,12.8,109,0
1002.4,0.99,18.4,13.9,21.6,17.05,159,2
1002.4,0.99,18.4,13.9,21.6,8.36,207,0
1002.4,0.99,18.4,13.9,21.6,11.27,170,0
1002.4,0.99,18.4,13.9,21.6,4.83,260,0
1002.4,0.99,18.4,13.9,21.6,28.98,150,2
1002.4,0.99,18.4,13.9,21.6,16.87,141,2
1002.4,0.99,18.4,13.9,21.6,9.39,160,0
1002.4,0.99,18.4,13.9,21.6,14.88,163,0
1002.4,0.99,18.4,13.9,21.6,11.27,0,0
1002.4,0.99,18.4,13.9,21.6,37.03,300,2
1002.4,0.99,18.4,13.9,21.6,13.8,123,0
1002.4,0.99,18.4,13.9,21.6,31.06,320,2
1002.4,0.99,18.4,13.9,21.6,15.47,24,2
1002.4,0.99,18.4,13.9,21.6,10.92,121,0
1002.4,0.24,8.0,6.0,9.8,20.01,172,2
1002.4,0.24,8.0,6.0,9.8,22.83,299,2
1002.4,0.24,8.0,6.0,9.8,12.8,109,0
1002.4,0.24,8.0,6.0,9.8,17.05,159,2
1002.4,0.24,8.0,6.0,9.8,8.36,207,0
1002.4,0.24,8.0,6.0,9.8,11.27,170,0
1002.4,0.24,8.0,6.0,9.8,4.83,260,0
1002.4,0.24,8.0,6.0,9.8,28.98,150,2
1002.4,0.24,8.0,6.0,9.8,16.87,141,2
1002.4,0.24,8.0,6.0,9.8,9.39,160,0
1002.4,0.24,8.0,6.0,9.8,14.88,163,0
1002.4,0.24,8.0,6.0,9.8,11.27,0,0
1002.4,0.24,8.0,6.0,9.8,37.03,300,2
1002.4,0.24,8.0,6.0,9.8,13.8,123,0
1002.4,0.24,8.0,6.0,9.8,31.06,320,2
1002.4,0.24,8.0,6.0,9.8,15.47,24,2
1002.4,0.24,8.0,6.0,9.8,10.92,121,0
1002.4,0.12,6.0,4.9,7.5,20.01,172,2
1002.4,0.12,6.0,4.9,7.5,22.83,299,2
1002.4,0.12,6.0,4.9,7.5,12.8,109,0
1002.4,0.12,6.0,4.9,7.5,17.05,159,2
1002.4,0.12,6.0,4.9,7.5,8.36,207,0
1002.4,0.12,6.0,4.9,7.5,11.27,170,0
1002.4,0.12,6.0,4.9,7.5,4.83,260,0
1002.4,0.12,6.0,4.9,7.5,28.98,150,2
1002.4,0.12,6.0,4.9,7.5,16.87,141,2
1002.4,0.12,6.0,4.9,7.5,9.39,160,0
1002.4,0.12,6.0,4.9,7.5,14.88,163,0
1002.4,0.12,6.0,4.9,7.5,11.27,0,0
1002.4,0.12,6.0,4.9,7.5,37.03,300,2
1002.4,0.12,6.0,4.9,7.5,13.8,123,0
1002.4,0.12,6.0,4.9,7.5,31.06,320,2
1002.4,0.12,6.0,4.9,7.5,15.47,24,2
1002.4,0.12,6.0,4.9,7.5,10.92,121,0
1002.4,0.32,0.1,-4.8,2.1,20.01,172,2
1002.4,0.32,0.1,-4.8,2.1,22.83,299,2
1002.4,0.32,0.1,-4.8,2.1,12.8,109,0
1002.4,0.32,0.1,-4.8,2.1,17.05,159,2
1002.4,0.32,0.1,-4.8,2.1,8.36,207,0
1002.4,0.32,0.1,-4.8,2.1,11.27,170,0
1002.4,0.32,0.1,-4.8,2.1,4.83,260,0
1002.4,0.32,0.1,-4.8,2.1,28.98,150,2
1002.4,0.32,0.1,-4.8,2.1,16.87,141,2
1002.4,0.32,0.1,-4.8,2.1,9.39,160,0
1002.4,0.32,0.1,-4.8,2.1,14.88,163,0
1002.4,0.32,0.1,-4.8,2.1,11.27,0,0
1002.4,0.32,0.1,-4.8,2.1,37.03,300,2
1002.4,0.32,0.1,-4.8,2.1,13.8,123,0
1002.4,0.32,0.1,-4.8,2.1,31.06,320,2
1002.4,0.32,0.1,-4.8,2.1,15.47,24,2
1002.4,0.32,0.1,-4.8,2.1,10.92,121,0
1002.4,2.03,12.2,7.4,12.7,20.01,172,2
1002.4,2.03,12.2,7.4,12.7,22.83,299,2
1002.4,2.03,12.2,7.4,12.7,12.8,109,0
1002.4,2.03,12.2,7.4,12.7,17.05,159,2
1002.4,2.03,12.2,7.4,12.7,8.36,207,0
1002.4,2.03,12.2,7.4,12.7,11.27,170,0
1002.4,2.03,12.2,7.4,12.7,4.83,260,0
1002.4,2.03,12.2,7.4,12.7,28.98,150,2
1002.4,2.03,12.2,7.4,12.7,16.87,141,2
1002.4,2.03,12.2,7.4,12.7,9.39,160,0
1002.4,2.03,12.2,7.4,12.7,14.88,163,0
1002.4,2.03,12.2,7.4,12.7,11.27,0,0
1002.4,2.03,12.2,7.4,12.7,37.03,300,2
1002.4,2.03,12.2,7.4,12.7,13.8,123,0
1002.4,2.03,12.2,7.4,12.7,31.06,320,2
1002.4,2.03,12.2,7.4,12.7,15.47,24,2
1002.4,2.03,12.2,7.4,12.7,10.92,121,0
1002.4,1.29,11.0,7.8,15.3,20.01,172,2
1002.4,1.29,11.0,7.8,15.3,22.83,299,2
1002.4,1.29,11.0,7.8,15.3,12.8,109,0
1002.4,1.29,11.0,7.8,15.3,17.05,159,2
1002.4,1.29,11.0,7.8,15.3,8.36,207,0
1002.4,1.29,11.0,7.8,15.3,11.27,170,0
1002.4,1.29,11.0,7.8,15.3,4.83,260,0
1002.4,1.29,11.0,7.8,15.3,28.98,150,2
1002.4,1.29,11.0,7.8,15.3,16.87,141,2
1002.4,1.29,11.0,7.8,15.3,9.39,160,0
1002.4,1.29,11.0,7.8,15.3,14.88,163,0
1002.4,1.29,11.0,7.8,15.3,11.27,0,0
1002.4,1.29,11.0,7.8,15.3,37.03,300,2
1002.4,1.29,11.0,7.8,15.3,13.8,123,0
1002.4,1.29,11.0,7.8,15.3,31.06,320,2
1002.4,1.29,11.0,7.8,15.3,15.47,24,2
1002.4,1.29,11.0,7.8,15.3,10.92,121,0
1002.4,0.43,11.3,5.7,13.7,20.01,172,2
1002.4,0.43,11.3,5.7,13.7,22.83,299,2
1002.4,0.43,11.3,5.7,13.7,12.8,109,0
1002.4,0.43,11.3,5.7,13.7,17.05,159,2
1002.4,0.43,11.3,5.7,13.7,8.36,207,0
1002.4,0.43,11.3,5.7,13.7,11.27,170,0
1002.4,0.43,11.3,5.7,13.7,4.83,260,0
1002.4,0.43,11.3,5.7,13.7,28.98,150,2
1002.4,0.43,11.3,5.7,13.7,16.87,141,2
1002.4,0.43,11.3,5.7,13.7,9.39,160,0
1002.4,0.43,11.3,5.7,13.7,14.88,163,0
1002.4,0.43,11.3,5.7,13.7,11.27,0,0
1002.4,0.43,11.3,5.7,13.7,37.03,300,2
1002.4,0.43,11.3,5.7,13.7,13.8,123,0
1002.4,0.43,11.3,5.7,13.7,31.06,320,2
1002.4,0.43,11.3,5.7,13.7,15.47,24,2
1002.4,0.43,11.3,5.7,13.7,10.92,121,0
1002.4,1.01,20.4,17.3,24.1,20.01,172,2
1002.4,1.01,20.4,17.3,24.1,22.83,299,2
1002.4,1.01,20.4,17.3,24.1,12.8,109,0
1002.4,1.01,20.4,17.3,24.1,17.05,159,2
1002.4,1.01,20.4,17.3,24.1,8.36,207,0
1002.4,1.01,20.4,17.3,24.1,11.27,170,0
1002.4,1.01,20.4,17.3,24.1,4.83,260,0
1002.4,1.01,20.4,17.3,24.1,28.98,150,2
1002.4,1.01,20.4,17.3,24.1,16.87,141,2
1002.4,1.01,20.4,17.3,24.1,9.39,160,0
1002.4,1.01,20.4,17.3,24.1,14.88,163,0
1002.4,1.01,20.4,17.3,24.1,11.27,0,0
1002.4,1.01,20.4,17.3,24.1,37.03,300,2
1002.4,1.01,20.4,17.3,24.1,13.8,123,0
1002.4,1.01,20.4,17.3,24.1,31.06,320,2
1002.4,1.01,20.4,17.3,24.1,15.47,24,2
1002.4,1.01,20.4,17.3,24.1,10.92,121,0
1002.4,2.08,12.3,9.0,15.6,20.01,172,2
1002.4,2.08,12.3,9.0,15.6,22.83,299,2
1002.4,2.08,12.3,9.0,15.6,12.8,109,0
1002.4,2.08,12.3,9.0,15.6,17.05,159,2
1002.4,2.08,12.3,9.0,15.6,8.36,207,0
1002.4,2.08,12.3,9.0,15.6,11.27,170,0
1002.4,2.08,12.3,9.0,15.6,4.83,260,0
1002.4,2.08,12.3,9.0,15.6,28.98,150,2
1002.4,2.08,12.3,9.0,15.6,16.87,141,2
1002.4,2.08,12.3,9.0,15.6,9.39,160,0
1002.4,2.08,12.3,9.0,15.6,14.88,163,0
1002.4,2.08,12.3,9.0,15.6,11.27,0,0
1002.4,2.08,12.3,9.0,15.6,37.03,300,2
1002.4,2.08,12.3,9.0,15.6,13.8,123,0
1002.4,2.08,12.3,9.0,15.6,31.06,320,2
1002.4,2.08,12.3,9.0,15.6,15.47,24,2
1002.4,2.08,12.3,9.0,15.6,10.92,121,0
1002.4,0.08,3.3,1.7,4.8,20.01,172,2
1002.4,0.08,3.3,1.7,4.8,22.83,299,2
1002.4,0.08,3.3,1.7,4.8,12.8,109,0
1002.4,0.08,3.3,1.7,4.8,17.05,159,2
1002.4,0.08,3.3,1.7,4.8,8.36,207,0
1002.4,0.08,3.3,1.7,4.8,11.27,170,0
1002.4,0.08,3.3,1.7,4.8,4.83,260,0
1002.4,0.08,3.3,1.7,4.8,28.98,150,2
1002.4,0.08,3.3,1.7,4.8,16.87,141,2
1002.4,0.08,3.3,1.7,4.8,9.39,160,0
1002.4,0.08,3.3,1.7,4.8,14.88,163,0
1002.4,0.08,3.3,1.7,4.8,11.27,0,0
1002.4,0.08,3.3,1.7,4.8,37.03,300,2
1002.4,0.08,3.3,1.7,4.8,13.8,123,0
1002.4,0.08,3.3,1.7,4.8,31.06,320,2
1002.4,0.08,3.3,1.7,4.8,15.47,24,2
1002.4,0.08,3.3,1.7,4.8,10.92,121,0
1002.4,0.64,4.5,-0.3,8.8,20.01,172,2
1002.4,0.64,4.5,-0.3,8.8,22.83,299,2
1002.4,0.64,4.5,-0.3,8.8,12.8,109,0
1002.4,0.64,4.5,-0.3,8.8,17.05,159,2
1002.4,0.64,4.5,-0.3,8.8,8.36,207,0
1002.4,0.64,4.5,-0.3,8.8,11.27,170,0
1002.4,0.64,4.5,-0.3,8.8,4.83,260,0
1002.4,0.64,4.5,-0.3,8.8,28.98,150,2
1002.4,0.64,4.5,-0.3,8.8,16.87,141,2
1002.4,0.64,4.5,-0.3,8.8,9.39,160,0
1002.4,0.64,4.5,-0.3,8.8,14.88,163,0
1002.4,0.64,4.5,-0.3,8.8,11.27,0,0
1002.4,0.64,4.5,-0.3,8.8,37.03,300,2
1002.4,0.64,4.5,-0.3,8.8,13.8,123,0
1002.4,0.64,4.5,-0.3,8.8,31.06,320,2
1002.4,0.64,4.5,-0.3,8.8,15.47,24,2
1002.4,0.64,4.5,-0.3,8.8,10.92,121,0
1002.4,0.22,5.3,1.5,10.9,20.01,172,2
1002.4,0.22,5.3,1.5,10.9,22.83,299,2
1002.4,0.22,5.3,1.5,10.9,12.8,109,0
1002.4,0.22,5.3,1.5,10.9,17.05,159,2
1002.4,0.22,5.3,1.5,10.9,8.36,207,0
1002.4,0.22,5.3,1.5,10.9,11.27,170,0
1002.4,0.22,5.3,1.5,10.9,4.83,260,0
1002.4,0.22,5.3,1.5,10.9,28.98,150,2
1002.4,0.22,5.3,1.5,10.9,16.87,141,2
1002.4,0.22,5.3,1.5,10.9,9.39,160,0
1002.4,0.22,5.3,1.5,10.9,14.88,163,0
1002.4,0.22,5.3,1.5,10.9,11.27,0,0
1002.4,0.22,5.3,1.5,10.9,37.03,300,2
1002.4,0.22,5.3,1.5,10.9,13.8,123,0
1002.4,0.22,5.3,1.5,10.9,31.06,320,2
1002.4,0.22,5.3,1.5,10.9,15.47,24,2
1002.4,0.22,5.3,1.5,10.9,10.92,121,0
1002.4,0.24,2.9,2.1,4.2,20.01,172,2
1002.4,0.24,2.9,2.1,4.2,22.83,299,2
1002.4,0.24,2.9,2.1,4.2,12.8,109,0
1002.4,0.24,2.9,2.1,4.2,17.05,159,2
1002.4,0.24,2.9,2.1,4.2,8.36,207,0
1002.4,0.24,2.9,2.1,4.2,11.27,170,0
1002.4,0.24,2.9,2.1,4.2,4.83,260,0
1002.4,0.24,2.9,2.1,4.2,28.98,150,2
1002.4,0.24,2.9,2.1,4.2,16.87,141,2
1002.4,0.24,2.9,2.1,4.2,9.39,160,0
1002.4,0.24,2.9,2.1,4.2,14.88,163,0
1002.4,0.24,2.9,2.1,4.2,11.27,0,0
1002.4,0.24,2.9,2.1,4.2,37.03,300,2
1002.4,0.24,2.9,2.1,4.2,13.8,123,0
1002.4,0.24,2.9,2.1,4.2,31.06,320,2
1002.4,0.24,2.9,2.1,4.2,15.47,24,2
1002.4,0.24,2.9,2.1,4.2,10.92,121,0
1002.4,0.11,10.6,8.0,13.6,20.01,172,2
1002.4,0.11,10.6,8.0,13.6,22.83,299,2
1002.4,0.11,10.6,8.0,13.6,12.8,109,0
1002.4,0.11,10.6,8.0,13.6,17.05,159,2
1002.4,0.11,10.6,8.0,13.6,8.36,207,0
1002.4,0.11,10.6,8.0,13.6,11.27,170,0
1002.4,0.11,10.6,8.0,13.6,4.83,260,0
1002.4,0.11,10.6,8.0,13.6,28.98,150,2
1002.4,0.11,10.6,8.0,13.6,16.87,141,2
1002.4,0.11,10.6,8.0,13.6,9.39,160,0
1002.4,0.11,10.6,8.0,13.6,14.88,163,0
1002.4,0.11,10.6,8.0,13.6,11.27,0,0
1002.4,0.11,10.6,8.0,13.6,37.03,300,2
1002.4,0.11,10.6,8.0,13.6,13.8,123,0
1002.4,0.11,10.6,8.0,13.6,31.06,320,2
1002.4,0.11,10.6,8.0,13.6,15.47,24,2
1002.4,0.11,10.6,8.0,13.6,10.92,121,0
1002.4,0.48,9.8,8.3,11.4,20.01,172,2
1002.4,0.48,9.8,8.3,11.4,22.83,299,2
1002.4,0.48,9.8,8.3,11.4,12.8,109,0
1002.4,0.48,9.8,8.3,11.4,17.05,159,2
1002.4,0.48,9.8,8.3,11.4,8.36,207,0
1002.4,0.48,9.8,8.3,11.4,11.27,170,0
1002.4,0.48,9.8,8.3,11.4,4.83,260,0
1002.4,0.48,9.8,8.3,11.4,28.98,150,2
1002.4,0.48,9.8,8.3,11.4,16.87,141,2
1002.4,0.48,9.8,8.3,11.4,9.39,160,0
1002.4,0.48,9.8,8.3,11.4,14.88,163,0
1002.4,0.48,9.8,8.3,11.4,11.27,0,0
1002.4,0.48,9.8,8.3,11.4,37.03,300,2
1002.4,0.48,9.8,8.3,11.4,13.8,123,0
1002.4,0.48,9.8,8.3,11.4,31.06,320,2
1002.4,0.48,9.8,8.3,11.4,15.47,24,2
1002.4,0.48,9.8,8.3,11.4,10.92,121,0
1002.4,0.22,0.7,-0.9,2.6,20.01,172,2
1002.4,0.22,0.7,-0.9,2.6,22.83,299,2
1002.4,0.22,0.7,-0.9,2.6,12.8,109,0
1002.4,0.22,0.7,-0.9,2.6,17.05,159,2
1002.4,0.22,0.7,-0.9,2.6,8.36,207,0
1002.4,0.22,0.7,-0.9,2.6,11.27,170,0
1002.4,0.22,0.7,-0.9,2.6,4.83,260,0
1002.4,0.22,0.7,-0.9,2.6,28.98,150,2
1002.4,0.22,0.7,-0.9,2.6,16.87,141,2
1002.4,0.22,0.7,-0.9,2.6,9.39,160,0
1002.4,0.22,0.7,-0.9,2.6,14.88,163,0
1002.4,0.22,0.7,-0.9,2.6,11.27,0,0
1002.4,0.22,0.7,-0.9,2.6,37.03,300,2
1002.4,0.22,0.7,-0.9,2.6,13.8,123,0
1002.4,0.22,0.7,-0.9,2.6,31.06,320,2
1002.4,0.22,0.7,-0.9,2.6,15.47,24,2
1002.4,0.22,0.7,-0.9,2.6,10.92,121,0
1002.5,0.24,2.3,0.0,6.3,11.35,232,1
1002.5,0.24,2.3,0.0,6.3,25.21,270,3
1002.5,0.24,2.3,0.0,6.3,11.04,171,1
1002.5,0.24,2.3,0.0,6.3,24.04,109,3
1002.5,0.24,2.3,0.0,6.3,3.35,143,1
1002.5,0.24,2.3,0.0,6.3,16.1,90,3
1002.5,0.24,2.3,0.0,6.3,16.1,70,3
1002.5,0.24,2.3,0.0,6.3,28.98,320,3
1002.5,0.24,2.3,0.0,6.3,12.03,148,1
1002.5,0.24,2.3,0.0,6.3,28.98,320,3
1002.5,0.24,2.3,0.0,6.3,5.91,169,1
1002.5,0.24,2.3,0.0,6.3,7.71,171,1
1002.5,0.24,2.3,0.0,6.3,3.14,175,1
1002.5,0.24,2.3,0.0,6.3,9.27,292,1
1002.5,0.24,2.3,0.0,6.3,19.8,170,3
1002.5,1.07,13.6,10.4,18.6,11.35,232,1
1002.5,1.07,13.6,10.4,18.6,25.21,270,3
1002.5,1.07,13.6,10.4,18.6,11.04,171,1
1002.5,1.07,13.6,10.4,18.6,24.04,109,3
1002.5,1.07,13.6,10.4,18.6,3.35,143,1
1002.5,1.07,13.6,10.4,18.6,16.1,90,3
1002.5,1.07,13.6,10.4,18.6,16.1,70,3
1002.5,1.07,13.6,10.4,18.6,28.98,320,3
1002.5,1.07,13.6,10.4,18.6,12.03,148,1
1002.5,1.07,13.6,10.4,18.6,28.98,320,3
1002.5,1.07,13.6,10.4,18.6,5.91,169,1
1002.5,1.07,13.6,10.4,18.6,7.71,171,1
1002.5,1.07,13.6,10.4,18.6,3.14,175,1
1002.5,1.07,13.6,10.4,18.6,9.27,292,1
1002.5,1.07,13.6,10.4,18.6,19.8,170,3
1002.5,0.39,12.6,10.0,15.1,11.35,232,1
1002.5,0.39,12.6,10.0,15.1,25.21,270,3
1002.5,0.39,12.6,10.0,15.1,11.04,171,1
1002.5,0.39,12.6,10.0,15.1,24.04,109,3
1002.5,0.39,12.6,10.0,15.1,3.35,143,1
1002.5,0.39,12.6,10.0,15.1,16.1,90,3
1002.5,0.39,12.6,10.0,15.1,16.1,70,3
1002.5,0.39,12.6,10.0,15.1,28.98,320,3
1002.5,0.39,12.6,10.0,15.1,12.03,148,1
1002.5,0.39,12.6,10.0,15.1,28.98,320,3
1002.5,0.39,12.6,10.0,15.1,5.91,169,1
1002.5,0.39,12.6,10.0,15.1,7.71,171,1
1002.5,0.39,12.6,10.0,15.1,3.14,175,1
1002.5,0.39,12.6,10.0,15.1,9.27,292,1
1002.5,0.39,12.6,10.0,15.1,19.8,170,3
1002.5,0.16,6.2,1.2,10.6,11.35,232,0
1002.5,0.16,6.2,1.2,10.6,25.21,270,2
1002.5,0.16,6.2,1.2,10.6,11.04,171,0
1002.5,0.16,6.2,1.2,10.6,24.04,109,2
1002.5,0.16,6.2,1.2,10.6,3.35,143,0
1002.5,0.16,6.2,1.2,10.6,16.1,90,2
1002.5,0.16,6.2,1.2,10.6,16.1,70,2
1002.5,0.16,6.2,1.2,10.6,28.98,320,2
1002.5,0.16,6.2,1.2,10.6,12.03,148,0
1002.5,0.16,6.2,1.2,10.6,28.98,320,2
1002.5,0.16,6.2,1.2,10.6,5.91,169,0
1002.5,0.16,6.2,1.2,10.6,7.71,171,0
1002.5,0.16,6.2,1.2,10.6,3.14,175,0
1002.5,0.16,6.2,1.2,10.6,9.27,292,0
1002.5,0.16,6.2,1.2,10.6,19.8,170,2
1002.5,0.41,5.5,3.5,7.7,11.35,232,0
1002.5,0.41,5.5,3.5,7.7,25.21,270,2
1002.5,0.41,5.5,3.5,7.7,11.04,171,0
1002.5,0.41,5.5,3.5,7.7,24.04,109,2
1002.5,0.41,5.5,3.5,7.7,3.35,143,0
1002.5,0.41,5.5,3.5,7.7,16.1,90,2
1002.5,0.41,5.5,3.5,7.7,16.1,70,2
1002.5,0.41,5.5,3.5,7.7,28.98,320,2
1002.5,0.41,5.5,3.5,7.7,12.03,148,0
1002.5,0.41,5.5,3.5,7.7,28.98,320,2
1002.5,0.41,5.5,3.5,7.7,5.91,169,0
1002.5,0.41,5.5,3.5,7.7,7.71,171,0
1002.5,0.41,5.5,3.5,7.7,3.14,175,0
1002.5,0.41,5.5,3.5,7.7,9.27,292,0
1002.5,0.41,5.5,3.5,7.7,19.8,170,2
1002.5,0.88,8.2,2.5,7.7,11.35,232,0
1002.5,0.88,8.2,2.5,7.7,25.21,270,2
1002.5,0.88,8.2,2.5,7.7,11.04,171,0
1002.5,0.88,8.2,2.5,7.7,24.04,109,2
1002.5,0.88,8.2,2.5,7.7,3.35,143,0
1002.5,0.88,8.2,2.5,7.7,16.1,90,2
1002.5,0.88,8.2,2.5,7.7,16.1,70,2
1002.5,0.88,8.2,2.5,7.7,28.98,320,2
1002.5,0.88,8.2,2.5,7.7,12.03,148,0
1002.5,0.88,8.2,2.5,7.7,28.98,320,2
1002.5,0.88,8.2,2.5,7.7,5.91,169,0
1002.5,0.88,8.2,2.5,7.7,7.71,171,0
1002.5,0.88,8.2,2.5,7.7,3.14,175,0
1002.5,0.88,8.2,2.5,7.7,9.27,292,0
1002.5,0.88,8.2,2.5,7.7,19.8,170,2
1002.5,0.87,11.2,7.2,15.3,11.35,232,0
1002.5,0.87,11.2,7.2,15.3,25.21,270,2
1002.5,0.87,11.2,7.2,15.3,11.04,171,0
1002.5,0.87,11.2,7.2,15.3,24.04,109,2
1002.5,0.87,11.2,7.2,15.3,3.35,143,0
1002.5,0.87,11.2,7.2,15.3,16.1,90,2
1002.5,0.87,11.2,7.2,15.3,16.1,70,2
